0,1,2,3,4,5,6,7,8,9,10,11
29021,"35,000",종류 : 크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 윤기부여, 피부결정돈, 피부강화, 각질관리, 각질케어",용량 : 100ml(g),"특징 : 보습, 주름개선",,,,
29021,"38,400",,,,,,,,,,
31914,"9,820",종류 : 파운데이션,용량 : 15ml(g),자외선차단지수 : 50,PA지수 : PA+++,피부타입 : 모든피부용,,,,,
32540,"20,100",색상 : 멀티플,타입 : 싱글,형태 : 스틱형,"비타민함유, 수분공급, 발색력, 입술연출",,,,,,
31914,"13,390",종류 : 파운데이션,용량 : 15g,자외선차단지수 : 34,PA지수 : PA++,피부타입 : 모든피부용,,,,,
25005,"25,500",색상 : 멀티플,타입 : 싱글,종류 : 립스틱,형태 : 스틱형,연출효과 : 매트,사용부위 : 립용,사용효과 : 수분공급,,,
31914,"14,690",종류 : 파운데이션,용량 : 15g,자외선차단지수 : 34,PA지수 : PA++,피부타입 : 모든피부용,,,,,
25005,"31,760",색상 : 레드,타입 : 싱글,형태 : 스틱형,기타 : 리미티드에디션,"리미티드에디션, 발색력",,,,,
24999,,종류 : 아이크림,피부타입 : 모든피부용,,,,,,,,
24987,"98,810",성별 : 여성용,지속성 : 오드뚜왈렛,메인향 : 플로럴,,,,,,,
31914,"11,820",종류 : 파운데이션,용량 : 15g,자외선차단지수 : 34,PA지수 : PA++,피부타입 : 모든피부용,,,,,
33119,"3,780",색상 : 멀티플,타입 : 싱글,형태 : 펜슬형,"연출효과 : 매트, 글리터, 쉬머",,,,,,
27208,,종류 : 파운데이션,피부타입 : 모든피부용,용량 : 35ml(g),자외선차단지수 : 34SPF,PA지수 : PA++,,,,,
29274,"13,490",,,,,,,,,,
33119,"3,740",색상 : 멀티플,타입 : 싱글,형태 : 펜슬형,,,,,,,
28943,"13,680","색상 : 블랙, 화이트",,,,,,,,,
30003,,피부타입 : 모든피부용,,,,,,,,,
32849,"41,000",종류 : 프라이머,형태 : 튜브형,사용부위 : 페이스용,"사용효과 : 윤기부여, 생기부여, 피부보호, 광택부여",용량 : 30ml(g),자외선차단지수 : 35,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 지속력, 밀착력",
27206,"14,180",색상 : 멀티플,타입 : 트리오,형태 : 압축/팩트형,,,,,,,
27206,"15,530","색상 : 베이지, 브라운, 그레이",타입 : 트리오,형태 : 압축/팩트형,연출효과 : 매트,"발색력, 눈썹연출, 밀착력",,,,,
31914,"12,670",종류 : 파운데이션,용량 : 15ml(g),자외선차단지수 : 50+,PA지수 : PA+++,피부타입 : 모든피부용,,,,,
31914,"23,120",종류 : 파운데이션,용량 : 15g,피부타입 : 모든피부용,,,,,,,
29273,"6,640",,,,,,,,,,
32974,"16,760",피부타입 : 모든피부용,,,,,,,,,
29273,"7,590",피부타입 : 모든피부용,,,,,,,,,
29273,"13,380",피부타입 : 모든피부용,,,,,,,,,
32974,"16,300",피부타입 : 모든피부용,,,,,,,,,
28942,,종류 : 파운데이션,용량 : 15g,자외선차단지수 : 50+,PA지수 : PA+++,,,,,,
32974,"15,870",피부타입 : 모든피부용,,,,,,,,,
28942,,기타 : 리미티드에디션,종류 : 파운데이션,용량 : 15g,자외선차단지수 : 50+,PA지수 : PA+++,,,,,
31148,"17,070",종류 : 선크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 윤기부여, 피부보호, 피부투명, 화이트닝",용량 : 70ml(g),자외선차단지수 : 50,PA지수 : PA+++,"특징 : 자외선차단, 흡수력, 발림성",,
28770,,피부타입 : 모든피부용,,,,,,,,,
28941,"57,150",종류 : 스크럽/필링,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 수분공급, 영양공급, 피부활력, 피부유연, 각질관리, 각질케어, 마사지효과",용량 : 125g,피부타입 : 모든피부용,"특징 : 보습, 워시오프",,,
28769,"13,800",종류 : 아이크림,형태 : 구슬형,사용부위 : 아이용,"사용효과 : 수분공급, 화이트닝",용량 : 20ml(g),피부타입 : 모든피부용,"특징 : 쿨링감, 보습, 주름개선",,,
29999,,"색상 : 레드, 핑크",타입 : 싱글,형태 : 리퀴드형,"지속력, 발색력",,,,,,
24772,,색상 : 블랙,,,,,,,,,
31963,"22,500",종류 : 선크림,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 피부진정",용량 : 50ml(g),자외선차단지수 : 50,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극",
29177,"18,500",,,,,,,,,,
29177,"18,500",,,,,,,,,,
29932,"8,900",종류 : 파운데이션,용량 : 15g,자외선차단지수 : 50+,PA지수 : PA+++,피부타입 : 모든피부용,,,,,
29177,"21,500",,,,,,,,,,
30960,"8,770",종류 : 립앤아이리무버,"사용부위 : 아이용, 립용","사용효과 : 피부보호, 메이크업제거, 입술보호",용량 : 150ml(g),피부타입 : 모든피부용,"특징 : 오일 프리, 보습",,,,
28028,"8,000","색상 : 핑크, 피치, 베이지, 브라운, 화이트, 멀티플",타입 : 싱글,종류 : 하이라이터,형태 : 압축/팩트형,"사용부위 : 페이스용, T존, U존, 코","사용효과 : 생기부여, 피부투명, 입체감, 화사함, 볼륨효과, 빛반사효과, 광택부여",피부타입 : 모든피부용,"특징 : 지속력, 밀착력, 발색력, 펄 함유",,
28028,"28,310","색상 : 핑크, 화이트, 골드",타입 : 싱글,종류 : 하이라이터,형태 : 압축/팩트형,"사용부위 : 페이스용, T존, U존, 코","사용효과 : 입체감, 화사함",,,,
28028,,"색상 : 핑크, 화이트, 골드",타입 : 싱글,형태 : 압축/팩트형,,,,,,,
32847,"21,720","색상 : 레드, 오렌지, 피치, 핑크",종류 : 립틴트,형태 : 리퀴드형,연출효과 : 볼륨감,사용부위 : 립용,"사용효과 : 광택부여, 수분공급, 윤기부여, 입술유연",피부타입 : 모든피부용,특징 : 보습,,
28428,"8,660",종류 : 에센스,형태 : 오일형,"헤어 타입 : 건성, 손상 모발용","사용효과 : 영양공급, 윤기부여, 모발보호, 모발탄력",,,,,,
28428,"9,200",종류 : 에센스,형태 : 오일형,헤어 타입 : 손상 모발용,"사용효과 : 영양공급, 윤기부여, 손상케어, 모발보호",,,,,,
30959,"2,820",종류 : 립앤아이리무버,형태 : 오일형,"사용부위 : 아이용, 립용","사용효과 : 피부보호, 메이크업제거, 입술보호",용량 : 120ml(g),피부타입 : 모든피부용,"특징 : 저자극, 보습",,,
29932,"7,730",종류 : 파운데이션,용량 : 15g,자외선차단지수 : 50+,PA지수 : PA+++,피부타입 : 모든피부용,,,,,
28428,"8,400",,,,,,,,,,
30959,"5,020",종류 : 립앤아이리무버,"사용부위 : 아이용, 립용",사용효과 : 메이크업제거,용량 : 250ml,"특징 : 저자극, 보습",,,,,
17211,"9,820",,,,,,,,,,
30959,"4,300",종류 : 립앤아이리무버,"사용부위 : 아이용, 립용","사용효과 : 생기부여, 메이크업제거",용량 : 120ml(g),피부타입 : 모든피부용,"특징 : 저자극, 보습",,,,
28027,"29,490",색상 : 블랙,,,,,,,,,
17211,"10,050",,,,,,,,,,
32846,"32,130",종류 : 파운데이션,용량 : 15g,피부타입 : 모든피부용,,,,,,,
17211,"9,880",피부타입 : 모든피부용,,,,,,,,,
28428,"9,500",,,,,,,,,,
30654,"117,000",피부타입 : 모든피부용,,,,,,,,,
28428,"9,600",형태 : 오일형,,,,,,,,,
30654,"151,200",피부타입 : 모든피부용,,,,,,,,,
22740,"14,530",모근강화,타입 : 드라이샴푸,종류 : 샴푸,형태 : 로션형,사용효과 : 볼륨케어,헤어 타입 : 모든 모발용,,,,
30654,"110,490",,,,,,,,,,
30654,,,,,,,,,,,
28026,"13,010","색상 : 핑크, 브라운, 블루, 퍼플, 그레이, 블랙, 화이트",종류 : 아이라이너,형태 : 펜슬형,"연출효과 : 매트, 쉬머","사용부위 : 아이용, 립용","사용효과 : 눈썹연출, 눈매연출",피부타입 : 모든피부용,,,
22740,"9,510",볼륨,타입 : 드라이샴푸,종류 : 샴푸,형태 : 리퀴드형,사용효과 : 볼륨케어,헤어 타입 : 모든 모발용,,,,
28939,"40,600",종류 : 클렌징오일,형태 : 펌프형,사용부위 : 페이스용,"사용효과 : 피부진정, 메이크업제거",용량 : 200ml(g),피부타입 : 모든피부용,,,,
28554,,"사용효과 : 수분공급, 피부활력, 피부유연",용량 : 200ml(g),용기 : 원터치형,,,,,,,
31962,"38,000",피부타입 : 모든피부용,,,,,,,,,
30958,"11,730",종류 : 립앤아이리무버,형태 : 리퀴드형,"사용부위 : 아이용, 립용","사용효과 : 피부활력, 피부진정, 메이크업제거",용량 : 125ml,피부타입 : 모든피부용,"특징 : 무광물유, 무동물성원료, 무인공색소, 피부세정",,,
28427,"29,250",종류 : 에센스,형태 : 오일형,"사용효과 : 영양공급, 모발보호",,,,,,,
28427,"29,840",종류 : 에센스,형태 : 오일형,용량 : 100ml,"헤어 타입 : 건성, 손상 모발용","사용효과 : 영양공급, 수분공급, 윤기부여, 모발보호",,,,,
27201,"20,390","색상 : 레드, 핑크, 피치, 오렌지",타입 : 싱글,종류 : 립틴트,형태 : 스틱형,사용부위 : 립용,사용효과 : 수분공급,피부타입 : 모든피부용,특징 : 보습,"베네 밤, 차차 밤, 롤리 밤, 포지 밤",
28938,"58,240",,,,,,,,,,
28066,"7,820",피부타입 : 모든피부용,,,,,,,,,
28066,"16,130",종류 : 크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 영양공급",용량 : 50ml(g),,,,,
28900,"20,390","색상 : 레드, 핑크, 피치, 오렌지",타입 : 싱글,종류 : 립틴트,형태 : 스틱형,사용부위 : 립용,사용효과 : 수분공급,피부타입 : 모든피부용,특징 : 보습,"베네 밤, 차차 밤, 롤리 밤, 포지 밤",
32198,"12,000",색상 : 무색,타입 : 싱글,종류 : 아이라이너,사용부위 : 아이용,사용효과 : 번짐방지,피부타입 : 모든피부용,"특징 : 지속력, 밀착력, 코팅력",,,
32537,"20,100",색상 : 멀티플,타입 : 싱글,형태 : 스틱형,"비타민함유, 수분공급, 발색력, 입술연출",,,,,,
28900,"20,500",색상 : 레드,타입 : 싱글,형태 : 스틱형,,,,,,,
32198,,용량 : 10ml(g),,,,,,,,,
31961,"30,940",피부타입 : 모든피부용,,,,,,,,,
29996,"20,181",종류 : BB크림,자외선차단지수 : 25SPF,PA지수 : PA++,피부타입 : 모든피부용,,,,,,
29996,"19,380",용량 : 40ml(g),종류 : BB크림,자외선차단지수 : 35,PA지수 : PA++,피부타입 : 모든피부용,,,,,
32969,"12,080",사용부위 : 페이스용,"사용효과 : 수분공급, 영양공급, 피부진정, 피부유연, 피부결정돈, 각질케어",피부타입 : 모든피부용,종류 : 클렌징티슈,매수 : 70매,특징 : 보습,,,,
27200,,색상 : 핑크,타입 : 싱글,형태 : 스틱형,,,,,,,
28937,"35,640",사용부위 : 아이용,용량 : 125ml(g),피부타입 : 모든피부용,,,,,,,
31147,"13,020",피부타입 : 모든피부용,,,,,,,,,
30957,"2,030",종류 : 립앤아이리무버,형태 : 리퀴드형,"사용부위 : 아이용, 립용","사용효과 : 수분공급, 영양공급, 피부보호, 피부진정, 피부유연, 피부탄력, 피부투명, 메이크업제거, 입술보호, 입술탄력",용량 : 100ml,,,,,
31960,"22,740",종류 : 토너,형태 : 스프레이형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 피부진정, 피부결정돈",용량 : 150ml(g),"피부타입 : 모든피부용, 민감성",특징 : 저자극,,,
31960,"25,000",피부타입 : 모든피부용,,,,,,,,,
31960,,피부타입 : 모든피부용,,,,,,,,,
31147,"9,970",피부타입 : 모든피부용,,,,,,,,,
32536,"45,500","색상 : 레드, 버건디, 핑크, 피치, 오렌지, 베이지, 브라운, 그린, 옐로우, 블루, 퍼플, 그레이, 블랙, 화이트, 실버, 골드, 브론즈",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,"연출효과 : 매트, 새틴",사용부위 : 아이용,피부타입 : 모든피부용,,,
32844,"36,000",종류 : 크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 영양공급, 피부활력, 피부보호, 피부진정",용량 : 45ml(g),특징 : 저자극,,,,
31147,"16,910",피부타입 : 모든피부용,,,,,,,,,
28024,"20,250",종류 : 파운데이션,용량 : 30ml(g),자외선차단지수 : 31SPF,PA지수 : PA++,,,,,,
17194,,종류 : 파운데이션,용량 : 30ml(g),자외선차단지수 : 17SPF,PA지수 : PA+,,,,,,
33114,"89,300",기타 : 리미티드에디션,"색상 : 핑크, 피치, 브라운, 골드",타입 : 팔레트,종류 : 블러셔,형태 : 압축/팩트형,사용부위 : 페이스용,피부타입 : 모든피부용,,,
17194,,종류 : 파운데이션,용량 : 30ml(g),자외선차단지수 : 34SPF,,,,,,,
28065,"22,300","리미티드에디션, 수분공급, 피부유연",기타 : 리미티드에디션,"사용효과 : 수분공급, 피부유연",용량 : 75ml(g),용기 : 뚜껑형,,,,,
33114,"16,870",색상 : 핑크,타입 : 싱글,종류 : 블러셔,형태 : 압축/팩트형,"사용효과 : 생기부여, 피부활력, 입체감, 화사함",사용부위 : 페이스용,피부타입 : 모든피부용,"특징 : 밀착력, 발색력",,
28899,"20,390","색상 : 레드, 핑크, 피치, 오렌지",타입 : 싱글,종류 : 립틴트,형태 : 스틱형,사용부위 : 립용,사용효과 : 수분공급,피부타입 : 모든피부용,특징 : 보습,"베네 밤, 차차 밤, 롤리 밤, 포지 밤",
33114,"28,300",색상 : 핑크,타입 : 싱글,형태 : 리퀴드형,,,,,,,
29125,,색상 : 블랙,,,,,,,,,
29923,"26,640",피부타입 : 건성,,,,,,,,,
29923,"28,660",,,,,,,,,,
29994,"49,390",피부타입 : 복합,,,,,,,,,
28552,"32,850",피부타입 : 모든피부용,사용부위 : 바디용,"사용효과 : 수분공급, 영양공급, 생기부여, 피부유연, 피부탄력, 쉐어버터, 상쾌함",종류 : 바디로션,용량 : 300ml,용기 : 스크류형,,,,
29994,"71,420",,,,,,,,,,
29994,"80,890",기타 : 리미티드에디션,종류 : 에센스,형태 : 액상형,사용부위 : 페이스용,"사용효과 : 영양공급, 윤기부여, 생기부여",용량 : 90ml(g),피부타입 : 모든피부용,,,
30930,"20,000",색상 : 멀티플,타입 : 싱글,종류 : 립틴트,형태 : 리퀴드형,연출효과 : 매트,사용부위 : 립용,피부타입 : 모든피부용,특징 : 밀착력,,
30930,,"색상 : 레드, 핑크, 피치, 오렌지, 베이지, 브라운, 퍼플, 화이트",타입 : 싱글,종류 : 립틴트,형태 : 리퀴드형,"사용부위 : 페이스용, 립용",피부타입 : 모든피부용,"특징 : 밀착력, 발색력",,,
32196,"31,580",피부타입 : 모든피부용,,,,,,,,,
29567,,형태 : 시트형,피부타입 : 모든피부용,사용부위 : 페이스용,,,,,,,
30929,,"색상 : 버건디, 베이지, 브라운, 그린, 블루, 퍼플, 실버, 골드, 브론즈",타입 : 싱글,종류 : 아이섀도,형태 : 크림형,"연출효과 : 매트, 글리터",사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,특징 : 밀착력,
29993,,종류 : 프라이머,용량 : 22ml(g),피부타입 : 모든피부용,,,,,,,
31863,"19,930","색상 : 레드, 버건디, 베이지, 브라운, 옐로우, 블랙",타입 : 싱글,종류 : 아이섀도,형태 : 압축/팩트형,연출효과 : 매트,사용부위 : 아이용,피부타입 : 모든피부용,특징 : 지속력,"쇼크 팩터, 아임 인 투잇, 에스프레소, 웨지, 카본, 오메가, 소프트 브라운",
32194,"7,860",색상 : 무색,타입 : 싱글,형태 : 리퀴드형,,,,,,,
28023,"12,780",종류 : CC크림,용량 : 30ml(g),자외선차단지수 : 30,PA지수 : PA++,피부타입 : 모든피부용,,,,,
28023,"13,520",종류 : CC크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 윤기부여, 생기부여, 피부보호, 피부유연, 피부결정돈, 피부톤보정, 피부투명, 화이트닝, 화사함, 광택부여",용량 : 30ml(g),,,,,
28023,"15,380",종류 : CC크림,사용부위 : 페이스용,"사용효과 : 윤기부여, 피부보호, 피부결정돈, 피부톤보정, 화사함, 광택부여, 뭉침방지",용량 : 30ml(g),자외선차단지수 : 30,PA지수 : PA++,피부타입 : 모든피부용,"특징 : 자외선차단, 지속력, 커버력, 보습",,
28064,"23,200",피부타입 : 건성,,,,,,,,,
29992,"10,290",종류 : 프라이머,용량 : 30ml(g),자외선차단지수 : 32,PA지수 : PA++,,,,,,
28023,"22,990",종류 : CC크림,용량 : 15ml(g),자외선차단지수 : 30SPF,PA지수 : PA++,피부타입 : 모든피부용,,,,,
28064,"15,000",피부타입 : 모든피부용,,,,,,,,,
28064,"7,500",,,,,,,,,,
17116,"9,800",색상 : 핑크,타입 : 싱글,형태 : 스틱형,,,,,,,
30951,"13,600",피부타입 : 모든피부용,,,,,,,,,
10340,"42,660",종류 : 트리트먼트,사용효과 : 두피케어,,,,,,,,
28537,"13,390",피부타입 : 모든피부용,,,,,,,,,
27424,"22,000",종류 : 클렌징젤,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 마사지효과, 노페물제거",용량 : 125ml,피부타입 : 지성,"특징 : 지속력, 피부세정",,,
30949,"34,020","색상 : 베이지, 브라운",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,연출효과 : 매트,사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,특징 : 지속력,
30949,"38,220",색상 : 멀티플,타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,사용부위 : 아이용,피부타입 : 모든피부용,특징 : 펄 함유,,,
30949,"52,640","색상 : 레드, 핑크, 피치, 베이지, 브라운, 블랙",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,"연출효과 : 매트, 글리터, 쉬머, 새틴",사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,,
30949,"50,900","색상 : 핑크, 베이지, 브라운, 그레이, 블랙, 실버, 골드, 브론즈",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,"연출효과 : 매트, 글리터, 쉬머",사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,,
28535,"20,980",피부타입 : 모든피부용,,,,,,,,,
